"","X.x","CountryID","LandscapeID","FieldID","PlotID","VineVariety","Organic","InterRowManagement","CoverCropType","TillageFreq","MowingFreq","SprayingFreq","SprayingFreq_Herbicide","SprayingFreq_Fungicide","SprayingFreq_Insecticide","QuantityAI_kgAIha","QuantityHerbicide","QuantityFungicide","QuantityInsecticide","NoAI","NoAI_Herbicide","NoAI_Fungicide","NoAI_Insecticide","X.y","Crops","Grasslands","Forests","Vineyards","GrassStrips","HedgeRows","SoftPaths","Artificial","Water","Others","SemiNatural","SemiNatural_Wstrips","Agriculture","Dist.snh","Dist.snh_Wstrips","MPS_Crops","MPS_Grasslands","MPS_Forests","MPS_Vineyards","MPS_GrassStrips","MPS_HedgeRows","MPS_SoftPaths","MPS_Artificial","MPS_Water","MPS_Others","MPS_SemiNatural","MPS_Agriculture","MPS_Landscape","SDPS_Landscape","CVPS_Landscape","SDPS_Crops","SDPS_Grasslands","SDPS_Forests","SDPS_Vineyards","SDPS_GrassStrips","SDPS_HedgeRows","SDPS_SoftPaths","SDPS_Artificial","SDPS_Water","SDPS_Others","SDPS_SemiNatural","SDPS_Agriculture","Edge","Dist.forest","Dist.water","Dist.natgrassld","Dist.softpath","Dist.hedgerow","Dist.grassstrip","Total","BirdRichness","BirdAbundance","BirdN","ButtRichness","ButtAbundance","ButtN","EwormAbundance","EwormRichness","EwormN","MicrobeN","MicrobeRichness","MicrobeAbundance","PlantRichness","PlantCover","PlantN","BeeRichness","BeeAbundance","SyrphidRichness","SyrphidAbundance","SpiderRichness","SpiderAbundance","SpiderN","CarabN","CarabRichness","CarabAbundance","CollemboAbundance","CollemboRichness","SpiderFoliageRichness","SpiderFoliageAbundance","SpiderFoliageN","ColeopteraFoliageRichness","ColeopteraFoliageAbundance","ColeopteraFoliageN","HemipteraFoliageRichness","HemipteraFoliageAbundance","HemipteraFoliageN","HeteropteraFoliageRichness","HeteropteraFoliageAbundance","HeteropteraFoliageN","MB_MeanScMax","MB_MeanZscore","MB_Thresh70","MB_N","MA_MeanScMax","MA_MeanZscore","MA_Thresh70","MA_N","DateSurvey","PlotArea_ha","YieldTarget_hlperha","YieldRealised_hlperha","YieldMean5years_hlperha","Ntester","Date","PhenologicalStage","SoilC","SoilN","SoilCNSampleSize","DecompokRate","DecompoSfactor","DecompokSampleSize","DecompoGTPercentMassRemaining","DecompoGTSampleSize","DecompoGTComment","DecompoRPercentMassRemaining","DecompoRSampleSize","DecompoRComment","SoilPhosphatase","SoilGlucosidase","SoilUrease","PredRateEggs","PredRateEggsSampleSize","PredRatePupae","PredRatePupaeSampleSize","PredRatePlasticine","PredRatePlasticineSampleSize","PathogenDamage","PathogenDamage_Leave","PathogenDamage_Grape","PathogenLackOf","PathogenLackOf_Leave","PathogenLackOf_Grape","PathogenSampleSize_Leave","PathogenSampleSize_Grape","PestDamage","PestLackOf","PestSampleSize","EMF_Production","EMF_Soil","EMF_Regulation","EMF_N","EMF_MeanScMax","EMF_MeanZscore","EMF_Thresh70"
"25",25,FALSE,13,"13B","13B","M CS CF","Organic","intermediate","spontaneous vegetation",3,3,11,0,11,0,38.88688,0,38.88688,0,3,0,3,0,25,2.10075663684358,20.8016294285434,17.3661903623074,46.3042890593389,8.00681903284094,0.312671659557698,0.0586811343467064,4.72554539825616,0.131547281033805,0.191870006931373,38.4804914504085,46.4873104832494,48.5969157031139,96.6398339239503,82.1794198452853,8169.82611605059,17977.1942251844,19296.2795363457,9080.01868606396,5661.53755303231,303.99440910984,228.210472120903,2708.77815843732,511.586346193915,1492.36191001162,12525.8227235466,6247.40223737539,6330.48473007258,7295.32252499457,1.15241136122461,4192.77741384383,23365.8389372807,13028.0126831186,10098.76853204,6640.22167635876,216.929862107837,44.6568040212932,2513.00033926562,114.310936517046,0,15914.8380179321,7731.89848309457,0.035834233172866,101.167782564609,430.419485416845,96.6398339239503,261.534964972387,138.220113215541,82.1794198452853,777798.434408459,6,4,2,9,6.25,4,10,2,3,4,1993.25,27767.75,28,89.375,8,4,6,2,1.66666666666667,9,11,4,4,0,0,5,3,6,74,2,10,12,2,5,28.5,2,8,18.5,2,0.582197592751087,0.425236047800948,0.285714285714286,14,0.515024408624463,0.782203861659445,0.357142857142857,14,"2020-03-05",8.33,45,7,11.3,34.58,"2019.07.31",33,5.8975,0.1615225,4,0.0159753948921099,0.314572534144994,11,42.2870073750085,12,"No issue/No issue/No issue/No issue/No issue/No issue/Roots/No issue/No issue/No issue/Roots/No issue",71.4977954309891,11,"Open/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",194.656714234856,202.465614572521,21.5500268374337,54.669989442776,20,72.9411764705882,15,30,4,0.032,0.0366666666666667,0.025,0.968,0.963333333333333,0.975,300,200,0,1,100,0.454160822814399,0.547356565371748,0.937007416929783,14,0.746164472673014,0.306891969044272,0.666666666666667
"26",26,FALSE,13,"13C","13C","Merlot","Conventional","intermediate","spontaneous vegetation",5,3,12,0,12,1,40.19589,0,40.18164,0.01425,20,0,19,1,26,2.48466239902752,18.3423693209071,19.8682444459721,44.9776743775456,7.91097466360264,0.24140172208734,0.0587557178031914,5.79208900317832,0.131714477033336,0.192113872842829,38.4520154889665,46.3629901525692,47.6544506494159,33.1709848433709,15.4633226334388,9650.56679321732,17810.6953631363,19292.3413020687,8240.09963421042,6145.33301751001,312.539233219153,228.210472120903,2614.46693331605,511.586346193915,1492.36191001162,12471.8586328081,6461.00944581312,6420.04375377153,7294.96852070324,1.13628018756379,7917.73278755062,24916.153494789,23608.1801212091,9695.22343968386,7025.96687015069,227.069295423371,44.6568040212932,2843.25255438446,114.310936517046,0,20228.6241561891,8851.21037035188,0.0357821654149622,33.1709848433709,336.046916761184,88.545417384175,355.555321163728,224.74832096667,15.4633226334388,776811.110997976,3,2,2,4,3.75,4,12.3333333333333,1,3,4,2276.25,26635.25,32,94.75,8,4,4.66666666666667,1,0.333333333333333,16,9.25,4,8,1,0.75,7,5,5,51.5,2,10,7.5,2,3,23.5,2,2,3.5,2,0.464562370044787,-0.129267549181996,0.214285714285714,14,0.364336263803382,0.0667767820491717,0.142857142857143,14,"2020-03-05",0.5864,60,45,42.75,34.498,"2019.07.31",33,2.8175,0.1420575,4,0.022710807676425,0.329143423304339,12,43.5138762422253,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",68.4508165349681,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",177.566269052706,162.196693990857,65.9309580917212,39.7528837367447,20,58.9473684210526,13,0,4,0.006,0.00333333333333333,0.01,0.994,0.996666666666667,0.99,300,200,0,1,100,0.724631002471115,0.53906511979696,0.664707537512266,14,0.735492168512105,0.0669099918190342,1
"27",27,FALSE,14,"14B","14B","Merlot","Organic","intermediate","spontaneous vegetation",4,5,10,0,9,1,38.4589,0,38.431,0.0279,5,0,4,1,27,0.0599238413334331,8.72210295812796,10.9483890620276,58.3587684574193,13.2337088013611,0.342830590817814,0.246186366685733,7.52417015918839,0,0.563919763038666,20.0133226109734,33.2470314123345,58.9826120617914,94.9705735312608,18.3658279657507,230.790838534624,4140.12024072013,10541.663534923,5088.79306438926,3397.88936893483,203.135173861527,474.081406823068,2867.28127483153,0,4343.76408727746,4756.2597975562,3221.11599673378,3341.41864500009,3211.37560912138,0.961081489721948,318.601312189776,4370.72731735328,13045.1301523084,4360.60151850472,3715.97432650761,96.7187654689432,296.60306593964,1200.6427405816,0,0,7454.6584152053,3091.63002308772,0.0491375578994414,175.04352274541,559.651209213782,179.793856172393,221.569263564104,94.9705735312608,18.3658279657507,770280.520737776,8,5.5,2,5,3,4,10.3333333333333,3,3,4,2202.75,25350.25,44,89.25,8,7,37.3333333333333,3,1,11,15.25,4,8,6,2.25,6,4,8,18,2,7,8,2,4,8.5,2,3,3,2,0.63835249462494,0.74687713732173,0.357142857142857,14,0.353815265516268,0.0290323099904151,0.0714285714285714,14,NA,0.5247,60,50,34,36.208,"2019.07.31",33,1.7425,0.15262,4,0.0137985661828792,0.338370447464736,9,44.2907916765308,10,"No issue/No issue/No issue/No issue/No issue/No issue/Roots/No issue/Open/Open",72.2411198477507,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",254.703861824399,443.555108805546,59.0636505051263,55.0003612909688,19,46.3157894736842,10,10,4,0.068,0.08,0.05,0.932,0.92,0.95,300,200,0.05,0.95,100,0.780331262939959,0.548860049265274,0.71433560412903,14,0.776392269183398,0.469682369507551,1
"28",28,FALSE,14,"14C","14C","Merlot","Conventional","intermediate","spontaneous vegetation",4,5,13,1,10,3,27.4359,1.44,25.89615,0.09975,20,1,16,3,28,0.134121236130551,11.5545249952957,13.1628371773715,50.9104104722914,11.6584076342638,0.424124729122449,0.16164772988427,11.1579724816353,0.24180016554408,0.594153378461008,25.1414869017896,36.7998945360534,51.638685086883,43.5681862549761,24.6178770013575,516.081988437101,5597.56206608837,8441.49589326212,4741.91001926481,2563.43519276614,217.597292187003,414.667029481769,3441.24669968835,930.417239197996,4572.45796175499,4963.55432940646,3276.81665648563,3159.84426439762,2776.91199294427,0.878812928925677,84.8613012273236,4133.66802890457,7059.88105182201,4336.2080793375,3421.65239841215,125.617872505865,496.446896418087,1925.1550472205,907.221470144548,0,5155.00168578602,3066.74925187549,0.0500613593527406,167.811700542828,347.556853030099,43.5681862549761,35.1989151386027,106.137334162913,24.6178770013575,769575.353353825,5,3,2,4,1.75,4,4.66666666666667,2,3,4,245.5,15364.75,32,74.625,8,4,15.3333333333333,2,0.666666666666667,10,10.75,4,8,3,0.625,6,3,5,16.5,2,3,4.5,2,1,1,2,1,0.5,2,0.358327760032556,-0.659215456011447,0,14,0.20522168865627,-0.729013033894797,0.0714285714285714,14,"2020-03-04",0.45,45,45,49,41.5836,"2019.07.31",33,5.63,0.2423175,4,0.0219545854444756,0.333039478140675,9,43.8419240594448,10,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/Roots/No issue",67.6161688010994,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",279.32797106824,276.533895320084,32.8604340952045,50.9316586586815,20,13.3333333333333,6,0,4,0.034,0.0366666666666667,0.03,0.966,0.963333333333333,0.97,300,200,0.07,0.93,100,0.807445401723102,0.674468975581446,0.549360365661093,14,0.786738567585716,0.301033074037894,0.666666666666667
"29",29,FALSE,16,"16B","16B","Merlot","Organic",NA,"spontaneous vegetation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,1.7596233481799,0,73.7912155114961,11.13029108393,0.200293637728251,0.427284488249096,10.2010702069148,0,1.85416915025164,1.95991698590815,13.0902080698382,75.6453846617477,52.3674516735125,37.902966378986,0,3381.83503753784,0,5164.80419683411,1296.44853566425,128.315347062948,656.961345666111,2058.40233248491,0,7127.08683290519,1755.07519230039,6145.94551486965,2524.40062798003,2489.05861479001,0.985999839804232,0,2049.69618115322,0,3805.37113614455,1184.47097094266,63.2252073127003,613.514515559325,2571.03404999773,0,1547.15036388208,1729.82996327409,2904.69651876599,0.057449468908731,534.352362299562,2083.35762532161,52.3674516735125,88.1517053048339,167.133812014088,37.902966378986,768763.392696718,11,13,2,5,3.25,4,4.33333333333333,2,3,4,2211.5,26107.25,38,70.625,8,3,11.3333333333333,2,2,17,64.25,4,4,1,0.5,28,6,9,48,2,12,17,2,1,8,2,6,6,2,0.593147855372908,0.488772031105989,0.428571428571429,14,0.487135681293689,0.642691061443235,0.214285714285714,14,NA,0.9238,NA,40.3527777777778,NA,39.7014,"2019.08.02",33,1.86,0.134225,4,0.0158663455140242,0.372456546024574,12,47.1608411752691,12,"No issue/No issue/Roots/No issue/No issue/No issue/Roots/Roots/Roots/Roots/Roots/Roots",73.9916355747141,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",206.67483531492,135.758748506548,66.0487248311354,47.8046735436934,20,50.5263157894737,14,10,4,0.13,0.203333333333333,0.02,0.87,0.796666666666667,0.98,300,200,0.02,0.98,100,0.752252359803201,0.478846293778751,0.700605249158608,14,0.728706179166935,0.106586245719011,0.666666666666667
"30",30,FALSE,16,"16C","16C","Merlot","Conventional","intermediate","spontaneous vegetation",3,3,14,3,9,2,29.5816,1.47,28.0771,0.0345,17,2,13,2,30,0,2.03478343635906,0.00207368287120171,72.6856917823083,9.90073236399476,0.257229800519271,0.510958721966079,10.3434235808956,0,3.35454125624545,2.29408691974953,12.1948192837443,76.0402330385538,102.413018435416,25.5577933082316,0,3137.95490211485,15.989719630219,5204.01565714851,1363.25720664705,165.286941410702,492.486509166542,2344.21801311599,0,4311.02355140446,1106.41052105192,4757.51960427649,1996.06592889207,1875.28919013893,0.939492610436882,0,1856.96753567348,0,4327.8387841843,1139.33020544814,77.9330481611709,404.968866675054,2777.68125789488,0,3866.87863841914,1567.87676310409,4103.83594616988,0.0546372402709983,495.528093797586,2098.84237172168,152.99341147338,77.9306297797585,102.413018435416,25.5577933082316,771078.348202438,7,6,2,1,0.25,4,2.66666666666667,1,3,4,2215.5,26008.75,29,64.375,8,3,21,2,2,12,25.6666666666667,3,4,2,1.25,12,6,4,17.5,2,6,3,2,1,3.5,2,0,0,2,0.386915740730663,-0.549832033872112,0.0714285714285714,14,0.261524506491585,-0.393165726405944,0,14,NA,0.66,40,30,29,39.586,"2019.07.31",33,2.7775,0.158595,4,0.0171976885566884,0.322106302053926,12,42.9213506329405,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",72.9714409795989,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",189.519757654201,165.30192154052,78.4853795816449,45.5907009824605,19,42,12,20,4,0.042,0.0666666666666667,0.005,0.958,0.933333333333333,0.995,300,200,0.01,0.99,100,0.676955186001469,0.525444385544877,0.757685732608957,14,0.746170595344976,0.238858702142387,0.666666666666667
"31",31,FALSE,17,"17B","17B","Merlot","Organic","tilled","spontaneous vegetation",1,3,10,0,10,0,29.0394375,0,29.0394375,0,3,0,3,0,31,0,1.15293192584612,3.72177203193564,67.6774102436821,6.38274487351037,0.305782875894438,1.08232609747521,13.0510566274897,0,0.503263442136992,5.1804868336762,11.5632317071866,68.1806736858191,68.5570701160927,53.4267208398133,0,2215.60629459145,7152.18423233391,4885.60756469834,672.099452458702,180.80845069116,346.653672058277,2323.55971848088,0,3868.51513169147,3182.86632587217,4377.0613481949,2678.31519602861,2487.53215785844,0.928767518306636,0,2934.07638527942,10757.4977580119,4410.63592957577,600.301950966025,75.870322762396,199.085934447457,2709.20403164879,0,0,6448.21205699145,4410.63592957577,0.053882586744757,68.5570701160927,6497.3918920975,154.65150948804,22.2569719943384,153.651590245582,53.4267208398133,768685.902410219,8,7,2,2,1,4,0,0,3,4,1839,29045.5,37,73.125,8,4,17,3,1.33333333333333,17,79.25,4,8,2,2,16,7,7,18.5,2,4,11,2,3,7,2,2,1.5,2,0.493135668697754,0.0209900319136865,0.214285714285714,14,0.372587754506,0.116726652582804,0.142857142857143,14,"2019-12-16",1.98,22,17,23.4,35.224,"2019.07.31",31,3.7625,0.1719325,4,0.0152840429732192,0.35232760359454,12,45.4659842226603,12,"No issue/Roots/No issue/No issue/No issue/No issue/Roots/Roots/No issue/Roots/No issue/Roots",73.9841129982158,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",190.00121457683,208.331015570558,64.8344886789057,76.24429839573,20,60,14,0,4,0.008,0.0133333333333333,0,0.992,0.986666666666667,1,300,200,0,1,100,0.533116275963401,0.554297184561974,0.762916129032258,14,0.713866470537874,-0.106097161496361,0.666666666666667
"32",32,FALSE,17,"17C","17C","Cabernet Franc","Conventional","non-tilled","spontaneous vegetation",0,5,12,0,10,2,16.573935,0,16.491435,0.0825,18,0,16,2,32,0,1.11782053308912,3.70421238015112,67.498120812181,6.38777736366625,0.313233354938862,1.0386835969939,13.2470329322168,0,0.503657867869568,5.1352662681791,11.5230436318454,68.0017786800506,85.4205566909286,50.9225312678172,0,2146.4499626811,7112.86498125573,4873.39441242975,732.290914060775,185.068850325393,319.118470560751,2388.32680439048,0,3868.51513169147,3148.12793142074,4370.95477206061,2682.12953280924,2471.27802729058,0.921386531508116,0,2987.6060791855,10786.0077658196,4495.00302903932,602.367338044245,89.4404844266081,217.514384670919,3312.36808521934,0,0,6472.5551916391,4495.00302903932,0.0538702944500729,85.4205566909286,6503.24147950191,184.660471174221,18.9461440141197,183.660528363919,50.9225312678172,768083.927300685,6,7,2,1,0.25,4,0.333333333333333,1,3,4,1241.75,27463.75,30,59.375,8,6,24,2,2.33333333333333,11,23.5,4,8,5,2.625,22,4,4,12.5,2,5,7,2,1,0.5,2,2,1,2,0.403612590317948,-0.445927922598302,0.0714285714285714,14,0.302805871176027,-0.189968028340186,0,14,"2019-12-16",0.67,45,47,35,35.774,"2019.07.31",33,5.4375,0.170345,4,0.0165889772660513,0.305955428159664,10,41.5614470510437,11,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",70.2271451782642,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",221.779777144708,227.040810832868,56.1822302905727,67.0645007605911,20,62,17,5,4,0.004,0.00666666666666667,0,0.996,0.993333333333333,1,300,200,0,1,100,0.753830227743271,0.58674001035103,0.778453375019616,14,0.808461322388956,0.757022459912361,1
"33",33,FALSE,18,"18B","18B","Merlot","Organic","intermediate","spontaneous vegetation",3,2,15,0,15,0,44.1326,0,44.1326,0,4,0,4,0,33,0,14.0325136025756,29.351676159063,42.662752926616,7.28114209543608,0.0454173263003159,0.521116184314729,6.10538170569422,0,0,43.429607087939,50.710749183375,42.662752926616,46.3229795589886,15.4700592240869,0,6631.92848645084,17552.0785133844,5132.87236160643,4043.06263084848,88.2674480498536,368.282323260474,2989.09160404517,0,0,7726.05073358398,5132.87236160643,5188.15704691173,5744.0942062752,1.10715503681493,0,7565.38566436693,22847.7444895316,5495.00649885646,7743.60523537064,27.7945752227166,272.377731245612,3296.27315848505,0,0,13195.9078218239,5495.00649885646,0.0516455738655799,46.9911941219808,510.313135908876,46.3229795589886,19.5684891401594,207.380333496165,15.4700592240869,777390.08647226,12,9.5,2,6,1.75,4,7.66666666666667,2,3,4,1984,22804,29,51.25,8,3,11,2,0.666666666666667,18,22.75,4,8,5,3.5,5,4,7,34,2,4,8,2,2,21,2,2,1.5,2,0.524617951019329,0.146954430258735,0.142857142857143,14,0.336862083611339,-0.0648892406859948,0.0714285714285714,14,"2020-03-06",2,55,60,32,38.502,"2019.07.30",33,0.97475,0.109515,4,0.0111990589079943,0.328434736490103,7,43.4542048124666,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/Roots/No issue/Roots/Roots",71.1815448051064,10,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/Open/No issue/No issue",316.718273287983,114.144658997972,10.4726761236573,57.8734061900691,20,32.2222222222222,11,10,4,0.23,0.273333333333333,0.165,0.77,0.726666666666667,0.835,300,200,0,1,100,0.878571428571429,0.349817300038327,0.660828370997746,14,0.695031668431556,-0.0547727117087248,0.666666666666667
"34",34,FALSE,18,"18C","18C","Merlot","Conventional","intermediate","spontaneous vegetation",4,3,12,2,9,1,35.89911946,2.62331946,33.2383,0.0375,17,1,15,1,34,0,10.6077199496738,27.3071959851645,48.2288362130014,8.29175665253137,0.0324845452131435,0.448046783911003,5.02509016354347,0.0588697069612275,0,37.9474004800515,46.2391571325828,48.2288362130014,113.790914659086,40.0396157718292,0,3321.06234114631,15135.9691868681,5411.35220110949,5361.99574684361,63.0199367529131,434.604822064633,2254.52723726956,456.828339139931,0,5460.27845147841,5411.35220110949,3819.63745361145,4764.4351259728,1.24735270921277,0,4218.20574262591,22084.5680309602,5207.23005284185,9295.91544298333,27.5092422105519,259.527513689406,2990.83498315739,0,0,14047.5805747597,5207.23005284185,0.0565040521579177,131.142061237697,416.96346325154,113.790914659086,80.9193014003038,163.246692276127,40.0396157718292,775999.003087964,7,5,2,3,1,4,28,2,3,4,1781.5,19892.5,36,88.125,8,3,32,2,1,17,10.75,4,8,8,1.875,16,8,3,16.5,2,6,6.5,2,2,7,2,2,2,2,0.510441787081951,0.0401362788299033,0.214285714285714,14,0.340917523017663,-0.0638113091355479,0.0714285714285714,14,"2020-03-06",0.3,56,35,45.4,35.8551,"2019.07.30",33,1.2125,0.12882,4,0.0140804156684467,0.302148914268703,9,41.2409385814248,9,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",72.027975215854,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",325.675889260693,194.917379422677,35.3304810172372,48.2698204874835,20,33.3333333333333,11,0,4,0.006,0.00666666666666667,0.005,0.994,0.993333333333333,0.995,300,200,0.05,0.95,100,0.66906381486676,0.424856242399223,0.606816682616155,14,0.64182380538334,-0.696053113945964,0
"35",35,FALSE,20,"20B","20B","Merlot","Organic","intermediate","spontaneous vegetation",6,2,13,0,13,0,41.57365,0,41.57365,0,3,0,3,0,35,1.56684404455908,4.24244834194142,4.67696973668492,57.1501864258322,8.33091861358254,0.824563505693187,0.804816205324493,17.6145603633028,0.209272924282107,3.54677754214211,9.74398158431952,18.0749001979021,62.2638080125334,33.6872972820644,30.5714586103052,2028.04312712854,2767.91077613122,7264.35769778826,5035.7380810865,3594.37224477093,291.074455700071,480.790663581521,6430.44227262505,812.61664284626,11320.8065367494,3272.81342643769,6128.19591498814,3933.57886823153,4683.7191199007,1.19070171891746,3668.83025108102,4252.73236549127,11507.5632270457,5149.28961675766,5632.31377417988,246.333536307104,299.449530847003,10638.8770549859,10.2776604581547,4001.74399580667,7797.07548402405,4320.08695809356,0.0508581318677194,197.329006843182,222.112904987432,173.485074812168,86.9712783240146,33.6872972820644,30.5714586103052,776609.440168979,14,10.5,2,1,0.25,4,9.66666666666667,2,3,4,2599,30038.5,36,71.25,8,5,28.3333333333333,4,1.66666666666667,15,21.25,4,8,4,1.375,9,6,5,39,2,6,5.5,2,2,11,2,2,1.5,2,0.573627109183661,0.383479809659549,0.428571428571429,14,0.346044408298293,0.0305370343514505,0.142857142857143,14,"2020-03-10",2.38,60,40,44,36.064,"2019.07.30",36,1.9225,0.1564775,4,0.0133252861043149,0.253719612385111,11,37.1631913628263,11,"No issue/No issue/No issue/No issue/No issue/No issue/Open/No issue/Open/Roots/Roots",72.6719096559322,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/Open/No issue/No issue/Open/No issue",284.93621582056,198.513846721209,16.2682708326464,65.0693622024662,19,21.1764705882353,8,10,4,0.012,0.0166666666666667,0.005,0.988,0.983333333333333,0.995,300,200,0.02,0.98,100,0.707219662058372,0.414604466699832,0.689017682826789,14,0.678888059795969,-0.283710529024085,0.666666666666667
"36",36,FALSE,20,"20C","20C","Merlot","Conventional","intermediate","spontaneous vegetation",4,1,11,1,9,1,26.72175197,1.029174965,25.679657,0.01292,16,1,14,1,36,1.56097040240157,2.12978175311645,4.18113861117347,57.8679806801703,9.00752823444196,0.948268308113049,0.824224540193551,18.4358757695544,0.105176488645571,3.33895549776998,7.25918867240297,16.2667169068449,62.7679065803419,26.6122679448022,23.8988943447889,2028.04312712854,2047.13211253676,8148.324988337,5220.01838498077,4130.38446736601,369.602592461149,535.424282029465,9070.72859580536,819.884046250954,10941.7081837321,3153.04795146792,6063.25656528048,4007.40052363001,4721.25883517352,1.17813500480778,3668.83025108102,2722.14761183323,11504.0924396001,5658.53570639066,5659.13252952537,220.862472961344,283.952305181494,13209.9914005434,0,5073.99606042723,7569.88376418437,4872.53451408937,0.047369123879339,217.019165810413,85.5422226614599,226.408557453912,67.6835548225945,26.6122679448022,23.8988943447889,779531.677477692,6,7.5,2,1,0.25,4,6.33333333333333,3,3,4,2449.25,25325.75,30,89.625,8,5,17.6666666666667,2,2,12,57.25,4,8,4,1.625,12,6,8,58.5,2,3,2.5,2,1,8.5,2,3,3.5,2,0.482298899392552,-0.0893004372319304,0.142857142857143,14,0.375235500669034,0.118309249877805,0.142857142857143,14,"2020-03-10",1.3,60,30,36.4,37.895,"2019.07.30",33,1.38,0.1224675,4,0.0146222642137342,0.242986396801358,10,36.2594546106744,11,"No issue/Roots/Roots/No issue/Roots/No issue/No issue/No issue/No issue/No issue/No issue",69.2949785621388,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",300.742680708374,198.149243227717,26.4744547732357,62.793499447316,20,31.5789473684211,10,5,4,0.006,0.00666666666666667,0.005,0.994,0.993333333333333,0.995,300,200,0.01,0.99,100,0.657191277633073,0.397710206193098,0.681437347216332,14,0.651445761333055,-0.525303383250323,0.333333333333333
"37",37,FALSE,21,"21B","21B","Merlot","Organic","tilled","spontaneous vegetation",2,2,9,0,9,0,23.58468,0,23.58468,0,3,0,3,0,37,0,5.62356330536178,1.46663917886405,59.8954151704753,5.37681880004886,0.1492804727338,0.0290787313090397,27.3607914625339,0.0886736681047393,0,7.23948295695963,12.6163017570085,59.8954151704753,77.3679456545577,24.4944416916891,0,5287.8821587098,3677.58055456196,6014.13338292067,1498.03445935929,224.591421644762,218.743734017015,6130.61413207304,667.04455101816,0,3063.35137830551,6014.13338292067,2020.59231626321,2344.62968209682,1.16036751363722,0,6189.48143605095,6259.56277282864,5760.27178333277,3436.06496642224,64.0613964662461,0,9208.46893453974,0,0,5455.95860413771,5760.27178333277,0.0494386956497026,221.027266261944,480.172483176229,77.3679456545577,331.213564160953,294.267483281723,24.4944416916891,752246.484526006,7,17,2,1,0.25,4,1.66666666666667,1,3,4,2894.75,42389,25,14.0625,8,4,9.33333333333333,2,4.33333333333333,10,8.75,4,8,8,4.625,8,5,4,17.5,2,5,5.5,2,2,3,2,1,1,2,0.44746698263779,-0.286113981721299,0.0714285714285714,14,0.330704831486097,0.0711989040462027,0.214285714285714,14,"2020-04-24",1,43,36,35.2,38.7451,"2019.07.30",33,0.76525,0.0755975,4,0.0105527757158721,0.223975573145594,12,34.658743258859,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",73.9669631133866,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",141.062843368924,76.3456019901078,7.3990938230129,64.9283384425984,20,39,13,5,4,0.086,0.143333333333333,0,0.914,0.856666666666667,1,300,200,0,1,100,0.709984138115274,0.251151974217911,0.693385391187582,14,0.603290446741219,-0.77135398659875,0.666666666666667
"38",38,FALSE,21,"21C","21C","Merlot","Conventional","intermediate","spontaneous vegetation",8,0,7,0,7,1,18.4228,0,18.3928,0.03,12,0,11,1,38,0,6.10187260369916,1.94711376586357,65.7277301471081,5.76035869417114,0.116752073457141,0.0571673840262986,20.2890053316746,0,0,8.16573844301987,13.926097137191,65.7277301471081,49.9421370946747,22.5132222469056,0,4222.21474616656,4940.14776965355,6218.00832491969,1623.8863476528,222.164405107033,217.564579157392,4387.65900967595,0,0,3128.17564030905,6218.00832491969,2563.95918744676,2512.17097848551,0.979801469065962,0,5309.3553264657,5235.30481618032,4978.25057190371,3360.6138237979,49.3380453086835,33.1323870673691,6328.79296125141,0,0,4722.10856050133,4978.25057190371,0.0529589211670262,49.9421370946747,558.801394512232,98.4661270942619,408.367989267984,353.253310159606,22.5132222469056,761149.326186784,8,10,2,1,0.25,4,3,4,3,4,2874,32268,18,16.75,8,5,9.66666666666667,1,2.33333333333333,8,3,4,2,4,9,20,6,6,13,2,3,2.5,2,1,5,2,1,1,2,0.437646940465098,-0.340854931876889,0.214285714285714,14,0.302791488252305,-0.131297507254037,0.142857142857143,14,"2020-03-02",0.67,50,54,50.8,38.2826,"2019.07.30",36,0.92525,0.095455,4,0.0123166973871752,0.263128643956131,10,37.9554318211062,10,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",70.9148466117673,12,"No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue/No issue",200.114441822081,71.9828746594947,11.2808602772203,56.5575119123437,20,54.7368421052632,12,10,4,0.008,0.0133333333333333,0,0.992,0.986666666666667,1,300,200,0.01,0.99,100,0.833150003339344,0.300515560141623,0.76151022207893,14,0.692159087628664,0.0425300480620198,0.666666666666667
